query_id,slice_family,slice_name
Q385,entity_composition,Single molecule
Q386,entity_composition,Single molecule
Q387,entity_composition,Single molecule
Q388,entity_composition,Single molecule
Q389,entity_composition,Single molecule
Q390,entity_composition,Single molecule
Q391,entity_composition,Single molecule
Q392,entity_composition,Single molecule
Q393,entity_composition,Single molecule
Q394,entity_composition,Single molecule
Q395,entity_composition,Single molecule
Q396,entity_composition,Single molecule
Q397,entity_composition,Single molecule
Q398,entity_composition,Single molecule
Q399,entity_composition,Single molecule
Q400,entity_composition,Single molecule
Q401,entity_composition,Single molecule
Q402,entity_composition,Single molecule
Q403,entity_composition,Single molecule
Q404,entity_composition,Single molecule
Q405,entity_composition,Single molecule
Q406,entity_composition,Single molecule
Q407,entity_composition,Single molecule
Q408,entity_composition,Single molecule
Q409,entity_composition,Single molecule
Q410,entity_composition,Single molecule
Q411,entity_composition,Single molecule
Q412,entity_composition,Single molecule
Q413,entity_composition,Single molecule
Q414,entity_composition,Single molecule
Q415,entity_composition,Single molecule
Q416,entity_composition,Single molecule
Q417,entity_composition,Single molecule
Q418,entity_composition,Single molecule
Q419,entity_composition,Single molecule
Q420,entity_composition,Single molecule
Q421,entity_composition,Single molecule
Q422,entity_composition,Single molecule
Q423,entity_composition,Single molecule
Q424,entity_composition,Single molecule
Q425,entity_composition,Single molecule
Q426,entity_composition,Single molecule
Q427,entity_composition,Single molecule
Q429,entity_composition,Single molecule
Q430,entity_composition,Single molecule
Q431,entity_composition,Single molecule
Q432,entity_composition,Single molecule
Q433,entity_composition,Single molecule
Q434,entity_composition,Single molecule
Q435,entity_composition,Single molecule
Q437,entity_composition,Single molecule
Q438,entity_composition,Single molecule
Q439,entity_composition,Single molecule
Q440,entity_composition,Single molecule
Q441,entity_composition,Single molecule
Q443,entity_composition,Single molecule
Q444,entity_composition,Single molecule
Q445,entity_composition,Single molecule
Q446,entity_composition,Single molecule
Q448,entity_composition,Single molecule
Q449,entity_composition,Single molecule
Q450,entity_composition,Single molecule
Q451,entity_composition,Single molecule
Q452,entity_composition,Single molecule
Q453,entity_composition,Single molecule
Q455,entity_composition,Single molecule
Q456,entity_composition,Single molecule
Q457,entity_composition,Single molecule
Q458,entity_composition,Single molecule
Q459,entity_composition,Single molecule
Q460,entity_composition,Single molecule
Q461,entity_composition,Single molecule
Q462,entity_composition,Single molecule
Q463,entity_composition,Single molecule
Q464,entity_composition,Single molecule
Q465,entity_composition,Single molecule
Q466,entity_composition,Single molecule
Q467,entity_composition,Single molecule
Q468,entity_composition,Single molecule
Q469,entity_composition,Single molecule
Q470,entity_composition,Single molecule
Q471,entity_composition,Single molecule
Q472,entity_composition,Single molecule
Q473,entity_composition,Single molecule
Q474,entity_composition,Single molecule
Q475,entity_composition,Single molecule
Q477,entity_composition,Single molecule
Q478,entity_composition,Single molecule
Q479,entity_composition,Single molecule
Q480,entity_composition,Single molecule
Q481,entity_composition,Single molecule
Q482,entity_composition,Single molecule
Q483,entity_composition,Single molecule
Q484,entity_composition,Single molecule
Q485,entity_composition,Single molecule
Q486,entity_composition,Single molecule
Q487,entity_composition,Single molecule
Q488,entity_composition,Single molecule
Q489,entity_composition,Single molecule
Q490,entity_composition,Single molecule
Q491,entity_composition,Single molecule
Q492,entity_composition,Single molecule
Q493,entity_composition,Single molecule
Q494,entity_composition,Single molecule
Q495,entity_composition,Single molecule
Q496,entity_composition,Single molecule
Q497,entity_composition,Single molecule
Q498,entity_composition,Single molecule
Q499,entity_composition,Single molecule
Q500,entity_composition,Single molecule
Q001,contextual_complexity,No extra contextual slot
Q002,contextual_complexity,No extra contextual slot
Q003,contextual_complexity,No extra contextual slot
Q004,contextual_complexity,No extra contextual slot
Q008,contextual_complexity,No extra contextual slot
Q009,contextual_complexity,No extra contextual slot
Q013,contextual_complexity,No extra contextual slot
Q015,contextual_complexity,No extra contextual slot
Q017,contextual_complexity,No extra contextual slot
Q018,contextual_complexity,No extra contextual slot
Q027,contextual_complexity,No extra contextual slot
Q028,contextual_complexity,No extra contextual slot
Q029,contextual_complexity,No extra contextual slot
Q031,contextual_complexity,No extra contextual slot
Q032,contextual_complexity,No extra contextual slot
Q034,contextual_complexity,No extra contextual slot
Q035,contextual_complexity,No extra contextual slot
Q039,contextual_complexity,No extra contextual slot
Q041,contextual_complexity,No extra contextual slot
Q042,contextual_complexity,No extra contextual slot
Q045,contextual_complexity,No extra contextual slot
Q046,contextual_complexity,No extra contextual slot
Q047,contextual_complexity,No extra contextual slot
Q048,contextual_complexity,No extra contextual slot
Q049,contextual_complexity,No extra contextual slot
Q052,contextual_complexity,No extra contextual slot
Q053,contextual_complexity,No extra contextual slot
Q055,contextual_complexity,No extra contextual slot
Q058,contextual_complexity,No extra contextual slot
Q059,contextual_complexity,No extra contextual slot
Q061,contextual_complexity,No extra contextual slot
Q065,contextual_complexity,No extra contextual slot
Q066,contextual_complexity,No extra contextual slot
Q070,contextual_complexity,No extra contextual slot
Q072,contextual_complexity,No extra contextual slot
Q073,contextual_complexity,No extra contextual slot
Q074,contextual_complexity,No extra contextual slot
Q077,contextual_complexity,No extra contextual slot
Q078,contextual_complexity,No extra contextual slot
Q079,contextual_complexity,No extra contextual slot
Q080,contextual_complexity,No extra contextual slot
Q081,contextual_complexity,No extra contextual slot
Q084,contextual_complexity,No extra contextual slot
Q089,contextual_complexity,No extra contextual slot
Q090,contextual_complexity,No extra contextual slot
Q092,contextual_complexity,No extra contextual slot
Q093,contextual_complexity,No extra contextual slot
Q095,contextual_complexity,No extra contextual slot
Q096,contextual_complexity,No extra contextual slot
Q100,contextual_complexity,No extra contextual slot
Q101,contextual_complexity,No extra contextual slot
Q102,contextual_complexity,No extra contextual slot
Q103,contextual_complexity,No extra contextual slot
Q106,contextual_complexity,No extra contextual slot
Q107,contextual_complexity,No extra contextual slot
Q108,contextual_complexity,No extra contextual slot
Q111,contextual_complexity,No extra contextual slot
Q117,contextual_complexity,No extra contextual slot
Q119,contextual_complexity,No extra contextual slot
Q121,contextual_complexity,No extra contextual slot
Q123,contextual_complexity,No extra contextual slot
Q125,contextual_complexity,No extra contextual slot
Q127,contextual_complexity,No extra contextual slot
Q131,contextual_complexity,No extra contextual slot
Q133,contextual_complexity,No extra contextual slot
Q134,contextual_complexity,No extra contextual slot
Q137,contextual_complexity,No extra contextual slot
Q140,contextual_complexity,No extra contextual slot
Q141,contextual_complexity,No extra contextual slot
Q142,contextual_complexity,No extra contextual slot
Q143,contextual_complexity,No extra contextual slot
Q145,contextual_complexity,No extra contextual slot
Q147,contextual_complexity,No extra contextual slot
Q149,contextual_complexity,No extra contextual slot
Q152,contextual_complexity,No extra contextual slot
Q158,contextual_complexity,No extra contextual slot
Q159,contextual_complexity,No extra contextual slot
Q162,contextual_complexity,No extra contextual slot
Q163,contextual_complexity,No extra contextual slot
Q164,contextual_complexity,No extra contextual slot
Q166,contextual_complexity,No extra contextual slot
Q167,contextual_complexity,No extra contextual slot
Q169,contextual_complexity,No extra contextual slot
Q171,contextual_complexity,No extra contextual slot
Q172,contextual_complexity,No extra contextual slot
Q173,contextual_complexity,No extra contextual slot
Q174,contextual_complexity,No extra contextual slot
Q177,contextual_complexity,No extra contextual slot
Q179,contextual_complexity,No extra contextual slot
Q184,contextual_complexity,No extra contextual slot
Q188,contextual_complexity,No extra contextual slot
Q190,contextual_complexity,No extra contextual slot
Q193,contextual_complexity,No extra contextual slot
Q194,contextual_complexity,No extra contextual slot
Q196,contextual_complexity,No extra contextual slot
Q197,contextual_complexity,No extra contextual slot
Q200,contextual_complexity,No extra contextual slot
Q201,contextual_complexity,No extra contextual slot
Q202,contextual_complexity,No extra contextual slot
Q204,contextual_complexity,No extra contextual slot
Q205,contextual_complexity,No extra contextual slot
Q207,contextual_complexity,No extra contextual slot
Q208,contextual_complexity,No extra contextual slot
Q209,contextual_complexity,No extra contextual slot
Q210,contextual_complexity,No extra contextual slot
Q211,contextual_complexity,No extra contextual slot
Q212,contextual_complexity,No extra contextual slot
Q213,contextual_complexity,No extra contextual slot
Q215,contextual_complexity,No extra contextual slot
Q217,contextual_complexity,No extra contextual slot
Q218,contextual_complexity,No extra contextual slot
Q219,contextual_complexity,No extra contextual slot
Q221,contextual_complexity,No extra contextual slot
Q222,contextual_complexity,No extra contextual slot
Q223,contextual_complexity,No extra contextual slot
Q226,contextual_complexity,No extra contextual slot
Q227,contextual_complexity,No extra contextual slot
Q228,contextual_complexity,No extra contextual slot
Q229,contextual_complexity,No extra contextual slot
Q230,contextual_complexity,No extra contextual slot
Q232,contextual_complexity,No extra contextual slot
Q233,contextual_complexity,No extra contextual slot
Q234,contextual_complexity,No extra contextual slot
Q236,contextual_complexity,No extra contextual slot
Q237,contextual_complexity,No extra contextual slot
Q245,contextual_complexity,No extra contextual slot
Q248,contextual_complexity,No extra contextual slot
Q250,contextual_complexity,No extra contextual slot
Q251,contextual_complexity,No extra contextual slot
Q253,contextual_complexity,No extra contextual slot
Q254,contextual_complexity,No extra contextual slot
Q255,contextual_complexity,No extra contextual slot
Q256,contextual_complexity,No extra contextual slot
Q257,contextual_complexity,No extra contextual slot
Q258,contextual_complexity,No extra contextual slot
Q259,contextual_complexity,No extra contextual slot
Q260,contextual_complexity,No extra contextual slot
Q261,contextual_complexity,No extra contextual slot
Q263,contextual_complexity,No extra contextual slot
Q266,contextual_complexity,No extra contextual slot
Q267,contextual_complexity,No extra contextual slot
