query_id,liang_final_intent,liang_top_probability,liang_second_intent,liang_second_probability,liang_probability_margin,attention_semantic,attention_sentence_tfidf,attention_class_centroid_tfidf,weak_anchor_label,used_as_weak_anchor,probability_management___treatment_selection,probability_dosing___administration,probability_safety___contraindication,probability_interaction___combination,probability_comparative_treatment_choice,probability_monitoring___response___risk_assessment,probability_efficacy___outcomes,probability_guideline___evidence_lookup,probability_treatment_change___escalation,probability_prophylaxis___maintenance,probability_mechanism___background_knowledge
Q459,Prophylaxis / Maintenance,0.98110205,Dosing / Administration,0.0068763373,0.9742257,0.0927259,0.65266055,0.2546135,Prophylaxis / Maintenance,True,0.00047711443,0.0068763373,0.004561182,0.0002038534,0.0012674354,0.0014874511,0.0005453847,0.0005784802,0.00091132114,0.98110205,0.0019893555
Q460,Guideline / Evidence Lookup,0.9088194,Management / Treatment Selection,0.04170058,0.8671188,0.293032,0.31573686,0.39123112,Guideline / Evidence Lookup,True,0.04170058,0.0018905967,0.0038126255,0.003369961,0.0018632428,0.022234734,0.0033048051,0.9088194,0.0069526467,0.0047746827,0.0012766592
Q461,Safety / Contraindication,0.8930269,Efficacy / Outcomes,0.022864789,0.8701621,0.12885419,0.24801251,0.6231333,Safety / Contraindication,True,0.0070909164,0.019696746,0.8930269,0.018745689,0.006337505,0.0065351813,0.022864789,0.007856643,0.0029618258,0.011296261,0.003587581
Q462,Interaction / Combination,0.9626987,Safety / Contraindication,0.009370143,0.95332855,0.06538383,0.18824223,0.74637395,Interaction / Combination,True,0.008530338,0.006540643,0.009370143,0.9626987,0.00097435556,0.0015421888,0.00054250297,0.0043423628,0.002088398,0.0017085907,0.0016617355
Q463,Management / Treatment Selection,0.9874352,Guideline / Evidence Lookup,0.008868202,0.978567,0.03614598,0.0930994,0.8707546,Management / Treatment Selection,True,0.9874352,0.00030245757,0.00038565692,0.0014421869,0.0002611274,0.0002828821,0.00017618468,0.008868202,0.0002103539,0.00033906187,0.00029673366
Q464,Safety / Contraindication,0.8583038,Dosing / Administration,0.032023847,0.82627994,0.052379094,0.2878379,0.659783,Safety / Contraindication,True,0.0069327387,0.032023847,0.8583038,0.02339091,0.016812362,0.008545539,0.012910533,0.009548447,0.008876952,0.01958976,0.0030650818
Q465,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,True,0.00026789977,0.0056586284,0.0038981976,0.00013537068,0.0007915965,0.0014179507,0.00039673716,0.0003729436,0.00089366414,0.98185766,0.0043093925
Q466,Guideline / Evidence Lookup,0.91655445,Management / Treatment Selection,0.03650859,0.8800459,0.097233236,0.4615992,0.44116762,Guideline / Evidence Lookup,True,0.03650859,0.0023182326,0.004386108,0.004785369,0.0019568186,0.018150568,0.0024992062,0.91655445,0.0066025658,0.0051293494,0.0011087565
Q467,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,True,0.0031189218,0.3823942,0.41915825,0.032759763,0.022015397,0.0047938107,0.009152789,0.0030827266,0.0646372,0.05715932,0.0017276556
Q468,Prophylaxis / Maintenance,0.98185766,Dosing / Administration,0.0056586284,0.97619903,0.10218652,0.6636613,0.23415214,Prophylaxis / Maintenance,True,0.00026789977,0.0056586284,0.0038981976,0.00013537068,0.0007915965,0.0014179507,0.00039673716,0.0003729436,0.00089366414,0.98185766,0.0043093925
Q469,Guideline / Evidence Lookup,0.9326238,Management / Treatment Selection,0.033688597,0.8989352,0.09947687,0.3768578,0.52366537,Guideline / Evidence Lookup,True,0.033688597,0.0019277667,0.0034863264,0.005157698,0.0019262672,0.009662211,0.0014769499,0.9326238,0.0064983875,0.0029824795,0.00056946
Q470,Dosing / Administration,0.9359979,Prophylaxis / Maintenance,0.026671981,0.9093259,0.099171415,0.40157285,0.4992557,Dosing / Administration,True,0.00067632255,0.9359979,0.023463823,0.0025786082,0.0030644035,0.00025468788,0.0009340544,0.00024960394,0.005522859,0.026671981,0.0005856395
Q471,Monitoring / Response / Risk Assessment,0.9323255,Management / Treatment Selection,0.02334587,0.9089796,0.024235934,0.07558217,0.9001819,Monitoring / Response / Risk Assessment,True,0.02334587,0.000307674,0.017199632,0.0017137208,0.0029965164,0.9323255,0.00037006466,0.01393707,0.0022180919,0.0025962656,0.0029896062
Q472,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,True,0.003361197,0.0034955468,0.0037484686,0.0015181827,0.00101667,0.0052321088,0.0014139896,0.0025214988,0.0065603037,0.009412251,0.96171975
Q473,Efficacy / Outcomes,0.985386,Safety / Contraindication,0.007339046,0.97804695,0.25569043,0.34933466,0.39497498,Efficacy / Outcomes,True,0.00062200014,0.0010590008,0.007339046,0.0004650272,0.00034547818,0.0006852665,0.985386,0.0015773235,0.00031874055,0.0015134864,0.0006884901
Q474,Mechanism / Background Knowledge,0.96171975,Prophylaxis / Maintenance,0.009412251,0.9523075,0.15438461,0.42697334,0.418642,Mechanism / Background Knowledge,True,0.003361197,0.0034955468,0.0037484686,0.0015181827,0.00101667,0.0052321088,0.0014139896,0.0025214988,0.0065603037,0.009412251,0.96171975
Q475,Safety / Contraindication,0.36930543,Treatment Change / Escalation,0.3111187,0.05818674,0.06876268,0.36668214,0.56455517,Safety / Contraindication,True,0.052293885,0.032662842,0.36930543,0.018347425,0.01831117,0.022668365,0.022462249,0.06957889,0.3111187,0.043615513,0.0396355
Q476,Comparative Treatment Choice,0.98687124,Safety / Contraindication,0.004795867,0.9820754,0.021655308,0.85083866,0.12750602,Comparative Treatment Choice,True,0.00065813586,0.0025355718,0.004795867,0.00046835444,0.98687124,0.0006493416,0.00023076386,0.00030874225,0.00091581716,0.0024319214,0.00013412975
Q477,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,True,0.0004406123,0.0009160599,0.0054166606,0.00031277363,0.00017508688,0.000457426,0.9887477,0.0012014321,0.00025081233,0.0015783312,0.00050305855
Q478,Safety / Contraindication,0.8615675,Dosing / Administration,0.032312725,0.82925475,0.056854025,0.28647864,0.65666735,Safety / Contraindication,True,0.0065404945,0.032312725,0.8615675,0.022605851,0.016216805,0.008109686,0.012967543,0.008722335,0.008503289,0.019532721,0.0029210967
Q479,Safety / Contraindication,0.73063,Efficacy / Outcomes,0.05275428,0.6778757,0.21928418,0.19392462,0.5867912,Safety / Contraindication,True,0.042467862,0.015543464,0.73063,0.036064792,0.015563455,0.022194685,0.05275428,0.03814801,0.005654433,0.01356263,0.02741628
Q480,Safety / Contraindication,0.44479293,Dosing / Administration,0.38383994,0.06095299,0.18266825,0.29904008,0.51829165,Dosing / Administration,True,0.0032145893,0.38383994,0.44479293,0.023439493,0.02320573,0.0044405987,0.011224968,0.0031809963,0.046603985,0.05460357,0.0014531558
Q481,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,True,0.0004406123,0.0009160599,0.0054166606,0.00031277363,0.00017508688,0.000457426,0.9887477,0.0012014321,0.00025081233,0.0015783312,0.00050305855
Q482,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,True,0.0004406123,0.0009160599,0.0054166606,0.00031277363,0.00017508688,0.000457426,0.9887477,0.0012014321,0.00025081233,0.0015783312,0.00050305855
Q483,Management / Treatment Selection,0.9890631,Guideline / Evidence Lookup,0.0054933354,0.98356974,0.053752244,0.06744867,0.8787991,Management / Treatment Selection,True,0.9890631,0.00025017982,0.0010621146,0.0017798482,0.00026197854,0.00046529208,0.00030193856,0.0054933354,0.00021776377,0.00037132986,0.00073307677
Q484,Dosing / Administration,0.37508363,Safety / Contraindication,0.27289736,0.10218626,0.07496158,0.2319428,0.69309556,Dosing / Administration,True,0.007898822,0.37508363,0.27289736,0.06544229,0.043056898,0.008644456,0.002235305,0.006650602,0.1811591,0.035885625,0.0010459034
Q485,Interaction / Combination,0.40348408,Treatment Change / Escalation,0.21723941,0.18624467,0.06778472,0.18726723,0.744948,Treatment Change / Escalation,True,0.015831979,0.17889424,0.14233454,0.40348408,0.00658848,0.004918532,0.0022792676,0.00972685,0.21723941,0.016995147,0.001707502
Q486,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,True,0.0005512554,0.006705008,0.002524249,0.00066998013,0.00034643078,0.00059008424,5.5899392e-05,0.0009023163,0.9863862,0.0010458053,0.00022271417
Q487,Guideline / Evidence Lookup,0.8998918,Management / Treatment Selection,0.04795912,0.85193264,0.085921586,0.452322,0.46175644,Guideline / Evidence Lookup,True,0.04795912,0.0024848133,0.0058308924,0.0057818373,0.0025214835,0.019889629,0.0024877607,0.8998918,0.006175956,0.0052209944,0.0017557256
Q488,Safety / Contraindication,0.4391546,Dosing / Administration,0.335014,0.10414061,0.15489729,0.30920076,0.53590196,Safety / Contraindication,True,0.0048387554,0.335014,0.4391546,0.038075186,0.024456041,0.0063779387,0.011414817,0.004672182,0.06931115,0.0636431,0.003042248
Q489,Treatment Change / Escalation,0.9863862,Dosing / Administration,0.006705008,0.9796812,0.03939372,0.30122343,0.6593829,Treatment Change / Escalation,True,0.0005512554,0.006705008,0.002524249,0.00066998013,0.00034643078,0.00059008424,5.5899392e-05,0.0009023163,0.9863862,0.0010458053,0.00022271417
Q490,Management / Treatment Selection,0.93243223,Guideline / Evidence Lookup,0.024508614,0.90792364,0.030090656,0.18426797,0.7856414,Management / Treatment Selection,True,0.93243223,0.0010738596,0.0036142927,0.0019878165,0.0012471034,0.007295309,0.0017200607,0.024508614,0.001036266,0.011681219,0.013403061
Q491,Efficacy / Outcomes,0.9887477,Safety / Contraindication,0.0054166606,0.9833311,0.32741308,0.2560794,0.4165075,Efficacy / Outcomes,True,0.0004406123,0.0009160599,0.0054166606,0.00031277363,0.00017508688,0.000457426,0.9887477,0.0012014321,0.00025081233,0.0015783312,0.00050305855
Q492,Dosing / Administration,0.37508363,Safety / Contraindication,0.27289736,0.10218626,0.07496158,0.2319428,0.69309556,Dosing / Administration,True,0.007898822,0.37508363,0.27289736,0.06544229,0.043056898,0.008644456,0.002235305,0.006650602,0.1811591,0.035885625,0.0010459034
Q493,Monitoring / Response / Risk Assessment,0.9854785,Safety / Contraindication,0.006436455,0.97904205,0.06933048,0.14198625,0.7886833,Monitoring / Response / Risk Assessment,True,0.00040784042,7.76619e-05,0.006436455,0.00038513963,0.0009845658,0.9854785,0.0002085844,0.0031146058,0.000685258,0.00088724867,0.0013339646
Q494,Guideline / Evidence Lookup,0.8998325,Management / Treatment Selection,0.046918485,0.852914,0.06880169,0.46415398,0.4670443,Guideline / Evidence Lookup,True,0.046918485,0.0026425899,0.0058692,0.0062688678,0.0026363775,0.019536069,0.0025363287,0.8998325,0.0065889643,0.005398925,0.0017717036
Q495,Monitoring / Response / Risk Assessment,0.890431,Safety / Contraindication,0.05327918,0.8371518,0.15212123,0.14367965,0.70419914,Safety / Contraindication,True,0.0068379124,0.00059416913,0.05327918,0.0024491253,0.0041898075,0.890431,0.0017557619,0.019456545,0.0018665736,0.0032776715,0.015862267
Q496,Safety / Contraindication,0.41915825,Dosing / Administration,0.3823942,0.036764055,0.075281054,0.3383302,0.5863887,Safety / Contraindication,True,0.0031189218,0.3823942,0.41915825,0.032759763,0.022015397,0.0047938107,0.009152789,0.0030827266,0.0646372,0.05715932,0.0017276556
Q497,Safety / Contraindication,0.8976659,Efficacy / Outcomes,0.02269203,0.8749739,0.060788386,0.26739064,0.671821,Safety / Contraindication,True,0.006544827,0.020949628,0.8976659,0.01921511,0.0054412032,0.005212274,0.02269203,0.0062774424,0.0026044287,0.010035382,0.003361754
Q498,Monitoring / Response / Risk Assessment,0.97772866,Safety / Contraindication,0.009149787,0.9685789,0.09599276,0.13766247,0.7663448,Monitoring / Response / Risk Assessment,True,0.0009847793,0.000100371835,0.009149787,0.0004714144,0.00095264567,0.97772866,0.00025147424,0.005281346,0.0006044059,0.0010055065,0.0034696083
Q499,Safety / Contraindication,0.65628165,Efficacy / Outcomes,0.05371031,0.60257137,0.16496353,0.2933747,0.5416618,Safety / Contraindication,True,0.03137751,0.048519187,0.65628165,0.036885094,0.028877988,0.016388938,0.05371031,0.030487264,0.010222228,0.048823223,0.03842653
Q500,Guideline / Evidence Lookup,0.8998918,Management / Treatment Selection,0.04795912,0.85193264,0.085921586,0.452322,0.46175644,Guideline / Evidence Lookup,True,0.04795912,0.0024848133,0.0058308924,0.0057818373,0.0025214835,0.019889629,0.0024877607,0.8998918,0.006175956,0.0052209944,0.0017557256
